step,component,elapsed_ns,mem_delta_bytes,rss_delta_bytes
1384,dvfs_controller_set,1012128,516,0
1385,preference_plane_get,8032,164,0
1385,tegra_daemon_sample,29024,204,0
1385,rl_arbiter_act,73856,284,0
1385,override_layer_step,10080,284,0
1385,resource_manager_decide,12800,52,0
1385,dvfs_controller_set,1007200,650,0
1386,preference_plane_get,8096,164,0
1386,tegra_daemon_sample,29472,204,0
1386,rl_arbiter_act,54912,284,0
1386,override_layer_step,9952,217,0
1386,resource_manager_decide,11904,52,0
1386,dvfs_controller_set,997632,516,0
1387,preference_plane_get,7968,164,0
1387,tegra_daemon_sample,27168,204,0
1387,rl_arbiter_act,54432,284,0
1387,override_layer_step,9888,217,0
1387,resource_manager_decide,11968,52,0
1387,dvfs_controller_set,1019360,583,0
1388,preference_plane_get,8288,164,0
1388,tegra_daemon_sample,27488,204,0
1388,rl_arbiter_act,53888,284,0
1388,override_layer_step,9920,217,0
1388,resource_manager_decide,12160,52,0
1388,dvfs_controller_set,1012480,717,0
1389,preference_plane_get,8384,398,0
1389,tegra_daemon_sample,30560,140,0
1389,rl_arbiter_act,55808,284,0
1389,override_layer_step,10176,217,0
1389,resource_manager_decide,12576,52,0
1389,dvfs_controller_set,999008,717,0
1390,preference_plane_get,8512,164,0
1390,tegra_daemon_sample,28864,204,0
1390,rl_arbiter_act,86560,284,0
1390,override_layer_step,9952,217,0
1390,resource_manager_decide,12192,52,0
1390,dvfs_controller_set,1003776,717,0
1391,preference_plane_get,8320,164,0
1391,tegra_daemon_sample,28448,204,0
1391,rl_arbiter_act,53984,284,0
1391,override_layer_step,9824,217,0
1391,resource_manager_decide,12064,52,0
1391,dvfs_controller_set,1017056,717,0
1392,preference_plane_get,8256,164,0
1392,tegra_daemon_sample,28672,204,0
1392,rl_arbiter_act,54048,284,0
1392,override_layer_step,10304,217,0
1392,resource_manager_decide,11840,52,0
1392,dvfs_controller_set,1301536,951,0
1393,preference_plane_get,8576,164,0
1393,tegra_daemon_sample,30816,140,0
1393,rl_arbiter_act,54208,284,0
1393,override_layer_step,10144,217,0
1393,resource_manager_decide,12448,52,0
1393,dvfs_controller_set,999584,717,0
1394,preference_plane_get,8128,164,0
1394,tegra_daemon_sample,28736,204,0
1394,rl_arbiter_act,55232,284,0
1394,override_layer_step,9376,217,0
1394,resource_manager_decide,11936,52,0
1394,dvfs_controller_set,992512,717,0
1395,preference_plane_get,7904,164,0
1395,tegra_daemon_sample,27808,204,0
1395,rl_arbiter_act,53344,284,0
1395,override_layer_step,9824,217,0
1395,resource_manager_decide,12032,52,0
1395,dvfs_controller_set,1006048,717,0
1396,preference_plane_get,8192,164,0
1396,tegra_daemon_sample,28128,204,0
1396,rl_arbiter_act,52928,284,0
1396,override_layer_step,9824,217,0
1396,resource_manager_decide,13120,52,0
1396,dvfs_controller_set,1016864,354,0
1397,preference_plane_get,8320,164,0
1397,tegra_daemon_sample,29312,204,0
1397,rl_arbiter_act,54336,284,0
1397,override_layer_step,9472,284,0
1397,resource_manager_decide,11776,52,0
1397,dvfs_controller_set,1070656,650,0
1398,preference_plane_get,8384,164,0
1398,tegra_daemon_sample,28160,204,0
1398,rl_arbiter_act,53696,284,0
1398,override_layer_step,9920,217,0
1398,resource_manager_decide,11680,52,0
1398,dvfs_controller_set,995456,717,0
1399,preference_plane_get,9088,164,0
1399,tegra_daemon_sample,28704,204,0
1399,rl_arbiter_act,53376,284,0
1399,override_layer_step,10624,217,0
1399,resource_manager_decide,12064,52,0
1399,dvfs_controller_set,1011840,717,0
1400,preference_plane_get,8192,164,0
1400,tegra_daemon_sample,30624,140,0
1400,rl_arbiter_act,57600,284,0
1400,override_layer_step,10848,217,0
1400,resource_manager_decide,12928,52,0
1400,dvfs_controller_set,1013696,717,0
1401,preference_plane_get,8672,164,0
1401,tegra_daemon_sample,29184,204,0
1401,rl_arbiter_act,53952,284,0
1401,override_layer_step,9792,217,0
1401,resource_manager_decide,11808,52,0
1401,dvfs_controller_set,1003712,717,0
1402,preference_plane_get,8320,164,0
1402,tegra_daemon_sample,29408,204,0
1402,rl_arbiter_act,53856,284,0
1402,override_layer_step,10400,217,0
1402,resource_manager_decide,11424,52,0
1402,dvfs_controller_set,1029056,717,0
1403,preference_plane_get,8736,164,0
1403,tegra_daemon_sample,28736,204,0
1403,rl_arbiter_act,54336,284,0
1403,override_layer_step,10272,217,0
1403,resource_manager_decide,12064,52,0
1403,dvfs_controller_set,1269728,886,0
1404,preference_plane_get,8608,164,0
1404,tegra_daemon_sample,31488,204,0
1404,rl_arbiter_act,56064,284,0
1404,override_layer_step,10144,217,0
1404,resource_manager_decide,12736,52,0
1404,dvfs_controller_set,1021248,717,0
1405,preference_plane_get,9056,164,0
1405,tegra_daemon_sample,29632,204,0
1405,rl_arbiter_act,73280,284,0
1405,override_layer_step,10400,217,0
1405,resource_manager_decide,12160,52,0
1405,dvfs_controller_set,1002656,717,0
1406,preference_plane_get,8672,164,0
1406,tegra_daemon_sample,30080,204,0
1406,rl_arbiter_act,55104,284,0
1406,override_layer_step,10528,217,0
1406,resource_manager_decide,11680,52,0
1406,dvfs_controller_set,1006272,717,0
1407,preference_plane_get,8480,164,0
1407,tegra_daemon_sample,29248,204,0
1407,rl_arbiter_act,54176,284,0
1407,override_layer_step,9824,217,0
1407,resource_manager_decide,12768,52,0
1407,dvfs_controller_set,1039584,583,0
1408,preference_plane_get,8672,164,0
1408,tegra_daemon_sample,30240,204,0
1408,rl_arbiter_act,54976,284,0
1408,override_layer_step,10720,217,0
1408,resource_manager_decide,12480,52,0
1408,dvfs_controller_set,1068896,717,0
1409,preference_plane_get,8384,164,0
1409,tegra_daemon_sample,30304,204,0
1409,rl_arbiter_act,54016,284,0
1409,override_layer_step,9760,217,0
1409,resource_manager_decide,12256,52,0
1409,dvfs_controller_set,1008480,717,0
1410,preference_plane_get,8512,164,0
1410,tegra_daemon_sample,28704,204,0
1410,rl_arbiter_act,55552,284,0
1410,override_layer_step,9856,217,0
1410,resource_manager_decide,12096,52,0
1410,dvfs_controller_set,1273056,869,0
1411,preference_plane_get,7808,164,0
1411,tegra_daemon_sample,30336,204,0
1411,rl_arbiter_act,56864,284,0
1411,override_layer_step,10304,217,0
1411,resource_manager_decide,12608,52,0
1411,dvfs_controller_set,1010688,717,0
1412,preference_plane_get,8480,164,0
1412,tegra_daemon_sample,29184,204,0
1412,rl_arbiter_act,54240,284,0
1412,override_layer_step,9888,217,0
1412,resource_manager_decide,12896,52,0
1412,dvfs_controller_set,1010720,717,0
1413,preference_plane_get,8352,164,0
1413,tegra_daemon_sample,28512,204,0
1413,rl_arbiter_act,54432,284,0
1413,override_layer_step,9792,217,0
1413,resource_manager_decide,12416,52,0
1413,dvfs_controller_set,1050016,717,0
1414,preference_plane_get,8320,164,0
1414,tegra_daemon_sample,29152,204,0
1414,rl_arbiter_act,54208,284,0
1414,override_layer_step,9856,217,0
1414,resource_manager_decide,12608,52,0
1414,dvfs_controller_set,1013888,287,0
1415,preference_plane_get,7904,164,0
1415,tegra_daemon_sample,30816,204,0
1415,rl_arbiter_act,55776,284,0
1415,override_layer_step,9728,284,0
1415,resource_manager_decide,12640,52,0
1415,dvfs_controller_set,1009280,717,0
1416,preference_plane_get,7968,164,0
1416,tegra_daemon_sample,27776,204,0
1416,rl_arbiter_act,54784,284,0
1416,override_layer_step,10080,217,0
1416,resource_manager_decide,12128,52,0
1416,dvfs_controller_set,1014368,717,0
1417,preference_plane_get,7904,164,0
1417,tegra_daemon_sample,28704,204,0
1417,rl_arbiter_act,54720,284,0
1417,override_layer_step,9760,217,0
1417,resource_manager_decide,12416,52,0
1417,dvfs_controller_set,1026240,717,0
1418,preference_plane_get,8512,164,0
1418,tegra_daemon_sample,30144,204,0
1418,rl_arbiter_act,58400,220,0
1418,override_layer_step,10496,217,0
1418,resource_manager_decide,12160,52,0
1418,dvfs_controller_set,1068544,583,0
1419,preference_plane_get,8672,164,0
1419,tegra_daemon_sample,29792,204,0
1419,rl_arbiter_act,55072,284,0
1419,override_layer_step,10208,217,0
1419,resource_manager_decide,11872,52,0
1419,dvfs_controller_set,1036288,650,0
1420,preference_plane_get,8864,164,0
1420,tegra_daemon_sample,28608,204,0
1420,rl_arbiter_act,52992,284,0
1420,override_layer_step,10240,217,0
1420,resource_manager_decide,11872,52,0
1420,dvfs_controller_set,1003840,583,0
1421,preference_plane_get,8544,164,0
1421,tegra_daemon_sample,29600,204,0
1421,rl_arbiter_act,54240,284,0
1421,override_layer_step,9920,217,0
1421,resource_manager_decide,11936,52,0
1421,dvfs_controller_set,1335488,726,0
1422,preference_plane_get,8832,164,0
1422,tegra_daemon_sample,30720,204,0
1422,rl_arbiter_act,55776,284,0
1422,override_layer_step,9984,217,0
1422,resource_manager_decide,12576,52,0
1422,dvfs_controller_set,1003776,583,0
1423,preference_plane_get,8480,164,0
1423,tegra_daemon_sample,29728,204,0
1423,rl_arbiter_act,54688,284,0
1423,override_layer_step,9984,217,0
1423,resource_manager_decide,11776,52,0
1423,dvfs_controller_set,1039584,583,0
1424,preference_plane_get,8288,164,0
1424,tegra_daemon_sample,28448,204,0
1424,rl_arbiter_act,52736,284,0
1424,override_layer_step,9984,217,0
1424,resource_manager_decide,12448,52,0
1424,dvfs_controller_set,1007936,650,0
1425,preference_plane_get,8608,164,0
1425,tegra_daemon_sample,28064,204,0
1425,rl_arbiter_act,54048,284,0
1425,override_layer_step,10112,217,0
1425,resource_manager_decide,13408,309,0
1425,dvfs_controller_set,1030144,519,0
1426,preference_plane_get,8544,164,0
1426,tegra_daemon_sample,29696,204,0
1426,rl_arbiter_act,55808,284,0
1426,override_layer_step,9824,284,0
1426,resource_manager_decide,11840,52,0
1426,dvfs_controller_set,1007488,650,0
1427,preference_plane_get,8960,164,0
1427,tegra_daemon_sample,28608,204,0
1427,rl_arbiter_act,54080,284,0
1427,override_layer_step,10336,217,0
1427,resource_manager_decide,12384,52,0
1427,dvfs_controller_set,1013856,583,0
1428,preference_plane_get,8384,164,0
1428,tegra_daemon_sample,28512,204,0
1428,rl_arbiter_act,54016,284,0
1428,override_layer_step,10240,217,0
1428,resource_manager_decide,11904,52,0
1428,dvfs_controller_set,1046368,650,0
1429,preference_plane_get,8928,164,0
1429,tegra_daemon_sample,32736,667,0
1429,rl_arbiter_act,54720,52,0
1429,override_layer_step,10816,217,0
1429,resource_manager_decide,13344,52,0
1429,dvfs_controller_set,1010208,583,0
1430,preference_plane_get,9088,164,0
1430,tegra_daemon_sample,29152,204,0
1430,rl_arbiter_act,53440,284,0
1430,override_layer_step,10336,217,0
1430,resource_manager_decide,11968,52,0
1430,dvfs_controller_set,1009824,650,0
1431,preference_plane_get,8160,164,0
1431,tegra_daemon_sample,28128,204,0
1431,rl_arbiter_act,54528,284,0
1431,override_layer_step,10144,217,0
1431,resource_manager_decide,12000,52,0
1431,dvfs_controller_set,999936,583,0
1432,preference_plane_get,7840,164,0
1432,tegra_daemon_sample,29344,204,0
1432,rl_arbiter_act,53024,284,0
1432,override_layer_step,9824,217,0
1432,resource_manager_decide,11936,52,0
1432,dvfs_controller_set,1303456,752,0
1433,preference_plane_get,8224,164,0
1433,tegra_daemon_sample,30912,204,0
1433,rl_arbiter_act,53568,284,0
1433,override_layer_step,10080,217,0
1433,resource_manager_decide,12576,52,0
1433,dvfs_controller_set,1026912,583,0
1434,preference_plane_get,7968,164,0
1434,tegra_daemon_sample,29600,204,0
1434,rl_arbiter_act,54208,284,0
1434,override_layer_step,10528,217,0
1434,resource_manager_decide,12352,52,0
1434,dvfs_controller_set,996384,583,0
1435,preference_plane_get,8352,164,0
1435,tegra_daemon_sample,28832,204,0
1435,rl_arbiter_act,55392,284,0
1435,override_layer_step,10112,217,0
1435,resource_manager_decide,12192,52,0
1435,dvfs_controller_set,1003744,650,0
1436,preference_plane_get,8320,164,0
1436,tegra_daemon_sample,28736,204,0
1436,rl_arbiter_act,54048,284,0
1436,override_layer_step,10208,217,0
1436,resource_manager_decide,13216,306,0
1436,dvfs_controller_set,1030368,519,0
1437,preference_plane_get,8512,164,0
1437,tegra_daemon_sample,30112,204,0
1437,rl_arbiter_act,54880,284,0
1437,override_layer_step,10208,284,0
1437,resource_manager_decide,12704,52,0
1437,dvfs_controller_set,1014688,650,0
1438,preference_plane_get,8256,164,0
1438,tegra_daemon_sample,28096,204,0
1438,rl_arbiter_act,53920,284,0
1438,override_layer_step,10048,217,0
1438,resource_manager_decide,11872,52,0
1438,dvfs_controller_set,1048896,583,0
1439,preference_plane_get,8448,164,0
1439,tegra_daemon_sample,28928,204,0
1439,rl_arbiter_act,53536,284,0
1439,override_layer_step,9952,217,0
1439,resource_manager_decide,12384,52,0
1439,dvfs_controller_set,1009792,650,0
1440,preference_plane_get,8992,370,0
1440,tegra_daemon_sample,31392,140,0
1440,rl_arbiter_act,57600,284,0
1440,override_layer_step,11584,217,0
1440,resource_manager_decide,12992,52,0
1440,dvfs_controller_set,1044288,650,270336
1441,preference_plane_get,8896,164,0
1441,tegra_daemon_sample,30368,204,0
1441,rl_arbiter_act,54592,284,0
1441,override_layer_step,10496,284,0
1441,resource_manager_decide,12576,52,0
1441,dvfs_controller_set,1023808,516,0
1442,preference_plane_get,8672,164,0
1442,tegra_daemon_sample,28512,204,0
1442,rl_arbiter_act,52736,284,0
1442,override_layer_step,9920,284,0
1442,resource_manager_decide,12288,52,0
1442,dvfs_controller_set,1013472,516,0
1443,preference_plane_get,8448,164,0
1443,tegra_daemon_sample,28608,204,0
1443,rl_arbiter_act,53792,284,0
1443,override_layer_step,10112,284,0
1443,resource_manager_decide,11744,52,0
1443,dvfs_controller_set,1036128,776,0
1444,preference_plane_get,8416,164,0
1444,tegra_daemon_sample,30880,140,0
1444,rl_arbiter_act,55616,284,0
1444,override_layer_step,10016,284,0
1444,resource_manager_decide,12928,52,0
1444,dvfs_controller_set,1026880,516,0
1445,preference_plane_get,8128,164,0
1445,tegra_daemon_sample,29280,204,0
1445,rl_arbiter_act,54016,284,0
1445,override_layer_step,9728,284,0
1445,resource_manager_decide,11808,52,0
1445,dvfs_controller_set,1005504,516,0
1446,preference_plane_get,8448,164,0
1446,tegra_daemon_sample,29472,204,0
1446,rl_arbiter_act,53408,284,0
1446,override_layer_step,9824,284,0
1446,resource_manager_decide,12064,52,0
1446,dvfs_controller_set,1017376,516,0
1447,preference_plane_get,8672,164,0
1447,tegra_daemon_sample,29344,204,0
1447,rl_arbiter_act,56160,284,0
1447,override_layer_step,10496,542,0
1447,resource_manager_decide,13280,52,0
1447,dvfs_controller_set,1027296,650,0
1448,preference_plane_get,8672,164,0
1448,tegra_daemon_sample,30016,204,0
1448,rl_arbiter_act,56128,284,0
1448,override_layer_step,9344,284,0
1448,resource_manager_decide,12448,52,0
1448,dvfs_controller_set,1004032,717,0
1449,preference_plane_get,8512,164,0
1449,tegra_daemon_sample,28768,204,0
1449,rl_arbiter_act,53984,284,0
1449,override_layer_step,10048,217,0
1449,resource_manager_decide,11904,52,0
1449,dvfs_controller_set,1030784,717,0
1450,preference_plane_get,8704,164,0
1450,tegra_daemon_sample,28416,204,0
1450,rl_arbiter_act,53632,284,0
1450,override_layer_step,10112,217,0
1450,resource_manager_decide,12000,52,0
1450,dvfs_controller_set,1274688,859,0
1451,preference_plane_get,8608,164,0
1451,tegra_daemon_sample,30816,204,0
1451,rl_arbiter_act,53856,284,0
1451,override_layer_step,10592,217,0
1451,resource_manager_decide,12480,52,0
1451,dvfs_controller_set,1003520,717,0
1452,preference_plane_get,8800,164,0
1452,tegra_daemon_sample,28256,204,0
1452,rl_arbiter_act,82848,284,0
1452,override_layer_step,10528,217,0
1452,resource_manager_decide,11904,52,0
1452,dvfs_controller_set,1003200,717,0
1453,preference_plane_get,8320,164,0
1453,tegra_daemon_sample,28064,204,0
1453,rl_arbiter_act,54464,284,0
1453,override_layer_step,10368,217,0
1453,resource_manager_decide,11552,52,0
1453,dvfs_controller_set,1002880,717,0
1454,preference_plane_get,8352,164,0
1454,tegra_daemon_sample,29120,204,0
1454,rl_arbiter_act,53824,284,0
1454,override_layer_step,9920,217,0
1454,resource_manager_decide,12544,52,0
1454,dvfs_controller_set,1042368,775,0
1455,preference_plane_get,8320,164,0
1455,tegra_daemon_sample,30624,204,0
1455,rl_arbiter_act,55808,284,0
1455,override_layer_step,9632,284,0
1455,resource_manager_decide,12320,52,0
1455,dvfs_controller_set,1001728,717,0
1456,preference_plane_get,8736,164,0
1456,tegra_daemon_sample,29216,204,0
1456,rl_arbiter_act,55840,284,0
1456,override_layer_step,10528,217,0
1456,resource_manager_decide,12352,52,0
1456,dvfs_controller_set,1020992,717,0
1457,preference_plane_get,8224,164,0
1457,tegra_daemon_sample,29856,204,0
1457,rl_arbiter_act,54784,284,0
1457,override_layer_step,10048,217,0
1457,resource_manager_decide,12096,52,0
1457,dvfs_controller_set,1003840,717,0
1458,preference_plane_get,8384,164,0
1458,tegra_daemon_sample,28608,204,0
1458,rl_arbiter_act,54528,284,0
1458,override_layer_step,10720,153,0
1458,resource_manager_decide,12544,52,0
1458,dvfs_controller_set,1012928,583,0
1459,preference_plane_get,8288,164,0
1459,tegra_daemon_sample,30848,204,0
1459,rl_arbiter_act,53312,284,0
1459,override_layer_step,10048,217,0
1459,resource_manager_decide,11776,52,0
1459,dvfs_controller_set,1034272,583,0
1460,preference_plane_get,7936,164,0
1460,tegra_daemon_sample,28704,204,0
1460,rl_arbiter_act,52576,284,0
1460,override_layer_step,10176,217,0
1460,resource_manager_decide,11872,52,0
1460,dvfs_controller_set,1005088,583,0
1461,preference_plane_get,8928,164,0
1461,tegra_daemon_sample,28256,204,0
1461,rl_arbiter_act,53536,284,0
1461,override_layer_step,9760,284,0
1461,resource_manager_decide,11776,52,0
1461,dvfs_controller_set,1015392,516,0
1462,preference_plane_get,8864,164,0
